,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
89,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.8,3.1,2.3,3.0,1.9,2.9,3.3,2.5,2.7,4.4,2.7,3.0,3.4,2.5,2.8,2.9,3.1,2.6,2.6
90,Providence,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8,3.0,2.2,3.7,3.5,3.3,2.9,3.8,3.0,3.1,3.1,3.7,3.2,2.7,3.3,3.3,3.5,4.1,2.6
91,Yale,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.9,3.2,2.2,2.5,2.1,2.8,2.8,3.1,3.2,3.7,2.8,3.6,3.2,2.5,2.6,2.3,--,3.2,3.1
92,Oregon St,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.6,4.2,3.0,4.4,2.7,3.0,3.1,3.6,3.6,3.8,3.5,3.3,2.7,3.3,3.4,3.2,2.5,2.6,2.0
93,American,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.3,4.2,2.9,3.6,3.4,3.0,3.2,3.7,2.8,2.8,2.3,3.0,2.4,2.7,2.5,2.7,2.4,2.9,2.5
94,Ball State,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.0,3.1,2.7,3.8,2.9,3.4,3.1,2.7,2.2,3.1,3.5,2.5,3.3,2.8,2.4,2.8,3.1,3.5,2.8
95,U Mass,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.0,3.7,4.5,3.5,2.9,5.0,4.4,3.9,3.5,3.4,3.3,3.0,3.3,2.4,2.9,2.7,3.3,3.3,4.0
96,James Mad,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.5,3.1,3.1,2.9,2.9,2.8,2.3,2.4,3.0,3.2,2.7,3.3,2.3,3.3,2.3,3.0,3.2,2.1,3.2
97,Air Force,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,1.7,1.5,3.5,2.2,1.8,2.0,2.3,2.1,2.0,2.4,3.2,2.1,2.1,2.2,2.3,2.5,1.7,2.1
98,Texas A&M,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.4,2.6,3.9,3.8,3.5,3.7,3.8,2.5,3.6,3.7,3.8,4.1,3.7,3.3,3.2,2.7,2.5,3.1,3.5
99,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,3.9,4.5,3.7,4.5,6.0,4.2,4.1,3.9,4.6,3.4,4.3,3.8,3.8,4.4,3.2,4.4,3.9,4.7,3.8,3.6
100,Loyola-Chi,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.3,3.0,2.9,3.4,3.4,3.4,3.3,2.8,3.6,2.7,2.7,3.0,2.2,2.0,1.9,2.1,2.0,3.4,3.3
101,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.9,3.7,3.5,2.7,3.7,2.7,4.6,3.2,2.5,3.5,3.3,3.1,3.5,3.2,3.4,3.2,3.7,4.7,3.6
102,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.9,3.9,2.7,2.9,2.3,2.5,3.2,3.0,3.6,3.7,3.6,2.8,2.5,2.9,2.8,3.3,3.3,3.4,2.8
103,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,2.9,4.6,2.7,3.1,2.4,3.4,2.5,3.8,3.7,3.2,3.0,2.9,2.2,3.0,2.9,3.1,3.2,2.6
104,Rob Morris,0.0,0.0,0.0,0.0,0.0,0.0,3.3,7.6,3.1,4.5,3.5,3.5,4.2,3.8,4.2,3.8,3.3,4.0,2.9,3.4,3.1,2.9,2.8,3.0,3.2,3.3
105,Temple,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.9,3.2,3.6,3.1,3.6,2.8,2.8,2.9,2.9,3.8,3.2,3.6,3.3,3.8,3.6,3.4,4.2,3.9,3.3
106,Wm & Mary,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.7,3.1,3.0,4.2,3.1,2.7,2.2,2.6,2.4,2.5,2.5,2.5,2.2,2.4,3.2,2.8,2.8,2.9,2.8
