,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
72,Indiana St,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,3.6,3.4,3.3,2.2,3.1,2.8,3.2,3.2,3.0,3.2,3.7,3.5,2.9,3.1,2.3,2.7,3.0,2.9
73,Idaho State,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.1,3.2,2.7,3.4,2.5,3.6,4.0,4.2,3.0,3.7,3.6,2.8,2.2,2.5,2.9,3.1,3.3,3.2,2.9
74,E Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.8,2.6,2.1,2.7,2.5,3.3,2.9,2.5,2.7,2.3,2.8,2.4,2.4,3.2,2.1,3.2,3.1,3.6
75,Fresno St,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.3,3.1,2.6,3.0,2.2,2.7,2.9,2.9,3.6,3.1,3.4,2.9,2.5,2.1,2.2,2.6,3.0,2.3,2.7
76,NW State,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.5,3.4,2.6,3.5,3.9,3.9,4.1,3.0,3.8,3.3,3.0,3.5,3.4,3.4,2.7,3.7,2.8,3.8,3.7
77,Siena,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.0,3.5,3.0,3.6,3.0,2.7,3.6,4.1,4.1,3.6,3.8,3.9,2.9,2.8,2.2,2.3,2.9,3.0,2.8
78,Saint Louis,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.8,4.0,3.2,3.5,2.7,3.6,3.4,3.5,3.2,3.5,3.8,2.9,3.7,3.2,3.0,2.4,2.9,3.4,2.8
79,Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.7,3.6,2.8,3.2,3.2,2.6,2.9,3.3,3.5,3.9,3.9,3.5,2.9,2.2,2.9,3.2,2.9,2.2,2.9
80,N Illinois,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.2,2.7,3.3,3.8,3.7,4.5,4.0,3.3,3.9,3.6,3.2,4.1,4.2,3.9,3.0,3.4,3.1,3.7,3.2
81,Stetson,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2,4.1,3.3,3.8,3.4,3.3,3.6,2.9,3.6,2.9,3.7,3.6,3.1,2.6,3.2,3.3,3.1,3.3,3.8
82,Morgan St,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.7,3.9,3.7,3.9,3.9,3.6,4.2,3.8,3.7,4.1,4.8,4.2,4.4,3.8,4.3,3.8,4.1,4.6,3.2
83,Montana St,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.2,2.8,3.9,4.9,3.1,2.9,3.7,3.7,2.8,3.0,2.9,2.9,3.7,2.5,3.1,2.9,2.5,2.9,3.4
84,SE Missouri,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.2,4.2,2.9,3.9,3.9,4.2,2.8,3.7,3.1,2.8,3.4,3.1,2.4,3.3,2.9,3.1,2.7,1.8,2.8
85,TX El Paso,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.1,2.6,3.1,2.7,3.0,2.4,3.8,2.7,3.3,3.3,2.5,2.9,2.2,2.5,3.0,2.8,2.4,2.6,3.3
86,LA Monroe,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8,3.6,3.2,3.1,3.3,3.3,3.1,3.6,3.1,3.0,3.1,3.7,3.4,3.4,2.9,2.0,2.2,2.9,3.5
