,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
101,Central Conn,58.5,57.1,59.5,57.4,55.6,52.6,56.5,54.2,56.0,53.6,56.3,53.5,53.3,56.7,58.2,61.1,59.5,54.0,58.8,55.2,54.4,58.3,57.0,58.6,54.8,58.6
102,Missouri,58.5,57.5,58.8,61.1,62.6,57.7,58.1,53.3,55.1,60.9,62.8,62.4,61.9,62.7,55.6,59.3,51.6,53.0,56.0,59.2,53.3,55.1,55.1,57.6,55.6,59.8
103,California,58.4,60.9,58.4,54.8,57.7,58.6,55.1,56.7,51.5,56.1,57.6,56.0,57.9,53.9,55.3,56.8,57.5,56.6,56.8,56.2,58.7,56.0,52.5,52.7,56.2,52.9
104,Xavier,58.4,57.7,60.1,57.0,54.1,59.3,55.6,52.5,52.7,52.5,53.3,52.7,59.5,53.1,55.1,51.0,54.4,54.4,60.4,56.5,58.7,56.5,59.8,61.2,58.7,61.0
105,St Peters,58.3,58.8,59.8,61.0,57.6,64.3,60.8,64.8,63.8,53.4,58.7,52.0,55.3,52.4,53.1,54.4,52.2,49.9,55.3,52.5,55.1,51.2,55.5,55.4,54.7,56.7
106,Idaho State,58.3,55.7,58.4,56.6,58.3,58.3,57.9,54.0,57.2,52.2,49.2,51.2,53.9,54.3,54.9,48.0,53.0,52.9,56.8,55.1,54.7,57.3,55.2,51.1,53.1,55.8
107,San Francisco,58.3,54.1,54.1,51.4,57.2,52.6,55.1,59.7,59.1,57.5,55.4,53.3,52.7,55.7,56.7,53.6,54.7,53.9,60.9,58.2,57.9,59.4,59.9,60.6,60.6,57.8
108,Holy Cross,58.3,50.5,47.5,47.9,51.8,52.8,54.2,53.9,52.9,49.9,48.5,54.0,55.1,55.8,54.0,51.8,52.8,54.3,53.7,48.5,50.6,55.6,57.1,59.4,57.0,57.7
109,Iowa,58.2,53.4,57.0,54.1,54.6,53.4,53.0,55.5,53.3,54.3,45.5,45.9,50.9,56.2,56.6,56.7,60.1,56.0,61.4,62.4,59.8,57.3,60.3,63.3,64.5,62.9
110,Weber State,58.2,60.5,55.3,58.6,55.5,53.2,50.0,53.3,51.8,49.0,48.1,50.0,57.3,52.6,55.8,52.3,49.2,50.1,52.8,53.9,54.9,57.7,56.1,56.0,55.5,52.0
111,Baylor,58.2,57.0,56.0,55.0,59.9,57.6,52.5,51.3,54.3,57.9,61.8,55.8,56.4,52.5,56.4,58.5,55.2,54.8,58.2,55.6,58.7,57.8,59.3,62.7,61.3,57.6
112,Grambling St,58.2,53.4,64.6,63.5,65.9,62.4,57.7,57.0,60.1,56.9,58.0,53.2,55.4,55.7,51.9,51.3,54.3,49.0,51.0,57.6,59.6,53.2,55.0,54.6,57.5,53.5
113,St Johns,58.1,63.1,60.7,61.0,61.0,62.5,59.6,55.8,52.8,53.3,54.2,56.6,58.4,53.7,56.3,60.3,59.0,57.1,58.2,60.6,60.4,61.8,66.1,64.6,66.8,65.4
114,Dayton,58.0,57.5,56.0,54.5,56.8,55.3,52.9,53.5,54.2,53.4,51.4,56.3,55.4,57.8,56.4,53.4,54.5,48.8,55.6,54.9,53.9,54.2,55.6,51.6,53.8,52.5
115,Ste F Austin,58.0,61.8,54.2,47.5,53.5,52.5,55.7,51.0,56.7,50.7,50.5,55.8,52.5,51.3,49.4,50.1,56.7,54.9,58.4,53.2,57.6,56.4,57.3,55.6,57.2,56.6
116,Memphis,58.0,63.0,62.6,61.0,62.9,60.3,56.1,56.3,61.9,60.8,61.2,58.8,54.7,56.4,54.3,57.5,58.8,57.1,62.5,60.2,53.9,62.3,56.9,59.3,57.4,59.9
