,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98,Northwestern,0.8,0.3,0.2,0.0,0.0,0.7,0.3,0.3,0.9,0.0,0.0,0.4,1.2,0.5,0.7,0.5,0.5,1.5,1.6,0.0,0.4,0.3,0.7,1.0,1.1,0.4
99,Richmond,0.8,0.6,0.4,1.1,0.8,0.8,0.1,0.0,0.5,0.0,0.0,0.4,2.0,0.3,0.6,1.9,1.3,1.6,0.9,0.5,0.7,0.0,0.7,0.0,0.5,1.2
100,Tulsa,0.8,0.2,0.5,1.1,0.5,0.7,1.1,1.1,1.2,0.0,0.0,0.3,0.0,1.5,2.0,1.0,0.5,0.7,0.5,0.2,0.8,0.5,1.4,0.0,0.0,0.7
101,Murray St,0.8,1.0,0.7,1.0,0.3,0.2,0.6,0.3,1.0,0.0,0.0,0.3,0.0,0.0,0.7,1.6,0.7,0.7,0.3,2.3,0.0,0.0,0.8,0.3,0.6,1.1
102,TX El Paso,0.8,0.6,0.0,0.6,0.7,0.8,0.0,0.4,1.2,0.0,0.0,0.7,0.8,0.8,1.9,1.2,0.4,0.2,1.3,1.5,0.0,0.7,0.4,0.3,0.7,2.1
103,Middle Tenn,0.8,0.8,1.9,0.4,0.7,0.5,0.9,0.8,0.9,0.0,0.0,0.6,0.0,1.4,0.5,0.4,0.7,1.8,0.5,0.3,0.6,0.0,0.7,0.0,2.0,0.7
104,Penn State,0.8,1.7,0.2,0.8,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.7,1.0,1.0,0.6,1.6,0.5,0.6,0.0,0.5,0.9,1.3
105,Arizona St,0.8,2.4,1.9,0.3,0.1,0.8,0.9,0.2,1.3,0.0,0.0,0.7,0.0,0.4,0.0,1.2,2.0,1.0,0.3,0.5,0.5,1.1,0.0,0.8,1.1,0.9
106,Centenary,0.7,0.0,0.7,0.0,0.0,0.0,0.4,0.7,0.3,0.0,0.0,0.4,1.3,0.0,,,,,,,,,,,,
107,Mississippi,0.7,0.3,0.4,0.9,0.2,0.4,0.0,0.1,0.3,0.0,0.0,0.5,1.5,0.2,1.7,1.0,1.3,0.5,0.6,1.0,1.2,0.3,0.5,0.5,0.8,0.2
108,Southern,0.7,0.3,0.0,0.1,0.3,1.4,0.3,0.5,0.7,0.0,0.0,1.0,0.0,0.4,0.9,0.0,0.8,0.2,0.0,0.2,0.8,0.3,0.8,1.5,0.3,0.5
109,UCSB,0.7,0.8,0.0,1.5,0.0,0.5,1.0,0.6,0.6,0.0,0.0,0.4,0.4,0.8,1.2,1.0,0.8,1.3,0.0,0.2,0.5,0.9,0.4,1.0,2.5,0.3
110,Ball State,0.7,0.8,2.3,0.5,0.6,0.5,1.0,0.3,1.3,0.0,0.0,1.2,1.8,1.0,0.0,0.0,1.3,1.6,2.1,1.9,1.3,1.3,0.0,1.1,0.2,0.4
111,Illinois St,0.7,0.4,0.8,1.3,0.7,0.0,0.5,0.8,0.4,0.0,0.0,2.3,0.2,1.0,1.4,0.8,0.5,1.1,0.3,0.3,2.6,0.8,0.1,0.9,2.4,1.3
112,Michigan St,0.7,0.0,0.6,0.4,0.0,0.3,1.4,0.9,1.7,0.0,0.0,0.0,0.3,0.8,0.4,0.0,1.1,2.1,0.7,0.3,0.5,0.5,0.0,0.1,0.0,1.2
113,Dayton,0.7,0.5,0.3,0.0,0.2,0.5,0.7,0.7,1.0,0.0,0.0,0.7,0.7,0.7,1.2,0.5,0.5,0.2,1.0,0.5,1.0,0.8,1.0,2.4,0.1,0.7
114,Radford,0.7,0.9,0.0,1.2,1.3,0.5,0.6,1.4,0.2,0.0,0.0,2.0,0.7,0.3,0.0,0.6,0.3,1.4,2.1,1.3,1.5,0.8,0.3,1.3,1.0,0.2
115,Jackson St,0.7,0.0,0.9,0.0,1.3,1.1,0.2,1.0,0.6,0.0,0.0,0.4,0.9,0.5,0.9,0.8,0.5,0.4,1.4,0.4,0.8,0.2,0.0,0.9,0.2,1.0
116,Stanford,0.7,1.0,1.1,0.0,1.0,0.4,0.0,0.5,0.7,0.0,0.0,0.2,0.1,0.5,1.1,0.3,0.5,1.2,0.9,0.2,0.6,0.3,0.5,1.0,0.5,0.0
117,Cincinnati,0.7,0.6,0.0,0.9,0.9,0.0,0.4,0.6,0.5,0.0,0.0,0.8,0.9,0.6,0.8,1.0,0.0,0.9,1.5,0.5,0.0,0.7,2.8,0.0,0.0,0.7
118,Oral Roberts,0.7,1.2,2.1,0.8,1.5,0.8,2.3,0.0,0.2,0.0,0.0,1.0,0.8,0.5,1.0,0.6,0.5,0.8,0.5,0.6,1.8,0.5,0.7,0.4,0.7,0.0
119,Kentucky,0.7,1.4,1.1,0.4,0.7,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.8,0.8,0.7,0.8,0.4,0.3,0.6,0.9,0.7,0.5,0.4
120,BYU,0.7,0.5,0.4,0.0,1.1,0.4,0.6,0.7,0.6,0.0,0.0,0.5,0.7,0.6,0.0,0.0,1.7,1.2,0.4,0.0,0.7,1.0,0.8,1.6,0.5,0.5
