,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
93,Cincinnati,5.4,5.6,6.0,5.6,4.9,5.9,6.3,7.0,7.0,7.7,6.5,5.8,6.6,4.9,5.6,5.0,5.4,5.6,7.3,7.0,6.4,8.1,7.0,6.7,5.5,5.8
94,N Illinois,5.4,5.6,5.7,6.6,6.4,6.8,6.5,6.5,6.5,5.9,8.2,6.5,6.2,6.4,7.7,6.6,5.9,7.4,7.8,8.0,8.7,9.0,7.4,9.3,6.5,7.0
95,New Orleans,5.4,5.4,6.9,5.8,6.6,6.8,6.6,6.4,6.3,6.8,6.8,5.9,5.6,,,6.5,6.1,6.3,7.8,6.5,6.7,6.2,7.0,6.3,7.9,7.6
96,Florida,5.4,6.4,6.3,5.9,6.5,5.7,6.8,5.6,5.9,5.2,6.4,6.9,6.1,5.8,6.1,5.2,5.3,5.2,6.5,5.5,6.7,6.4,6.4,6.5,5.9,5.8
97,Richmond,5.5,6.1,5.2,5.1,6.4,6.4,5.1,7.2,4.5,5.8,6.3,5.3,5.2,5.1,4.5,4.7,5.1,4.7,6.8,6.5,7.4,7.4,7.2,6.5,7.2,7.6
98,Washington,5.5,4.8,5.0,5.2,5.8,4.8,6.0,5.9,5.7,6.3,6.6,5.8,4.9,5.2,5.8,5.6,4.9,5.7,6.2,7.6,6.9,6.4,7.2,7.0,6.8,6.9
99,Iona,5.5,5.8,5.7,5.4,5.8,5.8,7.1,6.9,6.4,5.8,7.3,6.1,5.3,6.4,7.2,8.0,6.6,7.1,7.8,8.0,7.9,9.5,8.3,6.1,5.9,5.9
100,Coastal Car,5.5,4.6,3.8,4.8,3.8,4.9,5.3,4.7,6.2,6.0,8.9,8.2,5.4,7.2,7.1,7.4,7.7,7.3,7.4,9.6,8.9,8.3,8.6,8.9,8.3,10.5
101,U Penn,5.5,5.9,6.0,6.5,6.3,6.4,5.2,6.1,5.4,6.1,6.8,6.2,7.1,6.7,5.7,6.1,7.5,7.2,6.5,7.9,5.8,6.4,6.6,--,8.0,8.7
102,Georgetown,5.5,4.8,5.2,6.0,5.7,5.4,5.4,5.1,6.3,6.0,5.6,5.8,6.4,5.5,4.9,5.4,6.2,6.7,6.0,6.2,8.6,8.8,9.3,8.3,9.3,9.6
103,Middle Tenn,5.5,6.7,6.9,6.7,6.5,6.7,6.6,6.4,6.7,6.7,6.8,5.9,5.4,5.9,5.3,4.8,5.3,5.7,6.5,6.0,6.2,8.0,7.2,6.0,6.5,6.6
104,Northeastrn,5.5,5.9,5.4,5.6,5.6,6.3,6.1,5.5,5.5,5.3,5.5,5.4,5.3,6.2,5.3,6.0,6.3,5.5,6.7,7.6,4.8,6.9,6.6,5.9,7.1,6.0
105,N Hampshire,5.5,6.1,7.3,7.8,7.7,7.0,6.8,7.4,6.7,5.2,7.1,4.7,4.5,5.4,4.1,4.7,5.6,5.3,7.3,6.6,6.9,6.9,6.8,6.4,7.3,5.8
106,Army,5.5,4.6,3.8,5.0,5.2,8.5,6.8,8.2,6.7,7.2,7.3,6.7,6.8,7.2,7.3,7.1,6.7,5.8,6.2,7.0,8.4,8.3,9.0,8.7,8.8,7.3
107,St Johns,5.5,5.4,6.8,5.8,5.5,5.6,7.1,6.1,5.7,6.5,5.7,6.1,5.7,7.7,7.3,6.5,6.4,6.8,7.3,7.5,9.3,8.3,7.9,7.6,8.0,8.4
108,Siena,5.6,5.8,6.4,6.8,7.1,6.8,7.0,7.7,7.4,7.5,7.5,6.7,6.1,6.5,7.8,6.8,5.7,6.5,6.6,6.6,7.1,6.8,6.4,5.9,5.8,5.2
109,Loyola-MD,5.6,6.3,7.1,5.9,5.6,6.6,6.4,6.5,8.2,5.5,6.3,4.7,5.1,4.4,5.1,4.7,6.9,5.5,6.9,5.8,7.4,7.9,7.9,7.4,6.9,7.4
