,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
93,Murray St,0.1,0.0,0.1,0.3,-0.3,-0.1,0.2,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.4,-0.1,0.3,-0.1,-0.4,0.0,0.0,0.1,-0.1,0.2,0.4
94,Michigan St,0.1,0.0,0.1,0.3,0.0,0.1,-0.4,0.1,0.1,0.0,0.0,0.0,-0.1,0.2,0.1,0.0,0.5,-0.1,0.1,0.0,0.1,-0.2,0.0,-0.2,0.0,-0.1
95,Louisville,0.1,0.0,-0.1,0.2,0.1,0.2,-0.3,0.2,0.3,0.0,0.0,0.4,-0.1,0.0,0.2,-0.1,0.0,0.1,0.0,0.3,-0.1,-0.2,-0.1,+0.4,-0.5,0.0
96,S Mississippi,0.1,0.0,0.4,0.0,-0.2,-0.1,0.3,0.2,-0.2,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,0.3,0.1,-0.3,0.1,0.1,-0.1,0.1,+0.3,-0.8,0.0
97,Jksnville St,0.1,-0.3,0.5,-0.3,-0.2,0.1,0.0,-0.1,0.0,0.0,0.0,0.3,-0.1,0.3,-0.3,0.4,0.0,-0.2,-0.3,-0.2,0.1,0.6,-0.2,-0.2,-0.1,-0.1
98,Purdue,0.1,0.0,-0.1,-0.5,0.0,0.1,0.1,-0.1,-0.1,0.0,0.0,-0.5,0.1,0.1,0.0,-0.1,0.0,0.2,0.0,-0.3,-0.1,0.4,-0.2,-0.6,0.5,0.1
99,NW State,0.1,0.0,0.4,0.0,0.3,-0.1,-0.1,0.1,-0.1,0.0,0.0,0.2,0.0,0.6,0.1,0.0,-0.5,0.0,0.0,-0.4,0.0,-0.1,-0.1,-0.5,0.0,0.6
100,N Illinois,0.1,-0.2,0.1,-0.3,0.4,-0.1,0.0,-0.5,0.2,0.0,0.0,-0.1,-0.2,0.1,0.0,-0.2,-0.1,0.2,0.1,-0.6,0.1,0.1,0.0,-0.5,-0.1,0.0
101,Jackson St,0.1,0.0,0.3,0.0,-0.2,0.2,-0.1,0.4,-0.2,0.0,0.0,0.1,0.3,-0.3,-0.3,0.1,-0.2,-0.1,0.1,-0.2,0.1,0.1,0.0,+0.2,-0.2,0.2
102,Central FL,0.1,0.0,-0.1,-0.2,0.4,0.2,0.3,-0.1,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.1,0.2,-0.1,-0.1,0.1,-0.2,0.2,0.0
103,TN State,0.1,0.2,0.0,-0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,-0.2,0.0,-0.1,-1.1,-0.5,0.0,0.4,-0.2,-0.1,0.0
104,New Orleans,0.1,-0.3,-0.1,-0.2,0.4,-0.2,0.1,0.1,-0.2,0.0,0.0,0.0,0.0,,,-0.1,0.0,-0.5,-0.3,0.2,0.2,0.3,0.0,0.0,-0.3,0.0
105,Drexel,0.1,-0.3,0.2,-0.4,0.0,0.1,-0.1,-0.1,-0.2,0.0,0.0,-0.1,-0.3,0.1,0.0,-0.4,0.3,-0.3,0.0,-0.2,0.0,0.0,0.1,0.0,-0.2,0.5
106,Manhattan,0.1,-0.2,-0.4,0.0,0.2,-0.1,0.0,-0.7,0.0,0.0,0.0,0.0,-0.1,0.0,-0.2,0.0,0.5,-0.4,0.2,-0.1,0.4,-0.1,0.0,-0.7,0.2,-0.2
107,Iona,0.1,0.2,-0.1,0.5,-0.3,-0.1,-0.5,-0.1,0.1,0.0,0.0,0.0,-0.3,0.1,0.2,-0.2,-0.1,0.2,-0.2,-0.1,0.1,0.0,-0.7,0.0,0.1,0.2
108,TX Christian,0.1,-0.1,0.0,0.2,-0.6,-0.3,-0.3,0.1,-0.3,0.0,0.0,0.0,0.3,0.0,-0.2,0.0,0.0,-0.2,0.0,0.2,-0.2,-0.4,0.2,-0.2,-0.1,-0.2
