,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
121,Towson,7.7,7.5,7.8,8.2,7.2,5.8,6.7,5.8,6.8,6.8,7.8,7.3,6.3,5.8,5.5,5.0,4.0,3.5,5.5,6.7,6.5,4.6,5.2,5.0,7.3,6.2
122,F Dickinson,7.7,7.3,7.5,7.5,6.7,5.9,7.0,7.1,7.3,6.2,5.0,5.8,5.5,5.7,5.8,5.8,6.6,8.6,7.4,6.2,6.5,7.3,6.2,7.6,6.5,7.4
123,Missouri St,7.7,8.8,7.6,4.3,5.7,7.3,7.5,7.9,8.5,7.8,6.8,5.2,5.8,4.9,4.7,4.6,4.8,4.9,6.1,5.2,4.5,6.9,6.4,4.5,5.3,6.2
124,Hofstra,7.7,6.8,8.7,7.6,6.4,5.2,7.6,7.9,7.4,5.8,6.2,6.6,7.4,6.3,7.7,6.4,4.8,7.5,6.2,4.4,4.8,6.3,6.8,6.6,7.6,6.1
125,Oregon St,7.7,6.1,7.3,4.8,4.2,5.3,7.2,6.0,5.5,7.5,5.5,6.8,8.2,9.5,9.1,6.3,4.8,7.9,7.3,5.6,6.6,6.0,6.2,5.6,6.0,5.3
126,Michigan St,7.7,7.8,6.6,6.3,5.0,6.2,7.2,7.8,6.2,5.1,5.8,6.6,6.5,6.4,7.2,8.0,6.8,5.2,4.5,4.3,4.1,5.3,5.1,4.5,5.7,4.7
127,Morehead St,7.7,9.0,7.0,7.6,7.2,7.4,6.3,5.1,6.8,5.6,7.1,6.3,8.7,8.4,7.9,8.3,7.6,7.7,7.8,6.0,5.8,5.3,5.5,4.4,5.5,5.1
128,Seton Hall,7.7,7.1,7.0,7.0,8.0,7.2,6.7,6.7,6.9,10.0,9.5,8.5,7.4,7.3,8.3,6.8,6.6,6.0,7.4,6.9,6.2,6.9,7.0,6.3,7.1,8.2
129,Middle Tenn,7.7,8.6,9.9,6.8,7.6,5.4,6.0,6.0,6.5,3.9,5.7,5.5,5.9,8.6,6.9,7.0,7.1,5.9,6.2,6.8,6.0,5.8,6.6,7.0,7.7,7.5
130,UAB,7.7,8.9,9.1,6.5,7.7,11.5,11.6,11.5,10.9,6.7,5.7,6.6,6.6,5.3,4.4,8.2,5.1,6.5,6.3,4.9,5.1,6.3,6.0,7.8,8.9,7.9
131,Cincinnati,7.7,7.8,7.0,5.5,4.8,5.2,7.5,5.4,6.8,7.7,5.3,5.6,5.7,7.4,8.1,7.1,7.9,6.5,7.8,7.3,7.1,6.1,6.5,6.7,6.2,6.1
132,GA Tech,7.7,6.1,6.5,7.8,8.6,7.8,8.9,8.3,8.7,9.9,8.3,8.3,7.9,9.6,5.2,5.9,5.2,5.7,4.4,6.6,6.9,6.9,7.0,9.1,7.6,5.8
133,Cal St Nrdge,7.7,10.3,9.3,7.7,9.9,8.5,9.8,10.9,7.3,8.3,9.0,8.8,7.5,6.2,5.9,8.2,6.7,5.4,6.7,7.0,4.9,6.7,5.3,6.4,7.1,6.3
134,NE Illinois,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
135,McNeese St,7.6,11.5,8.4,10.4,7.9,6.7,7.3,8.7,9.7,7.2,6.1,5.5,6.7,6.1,6.3,7.6,7.0,7.0,5.6,5.3,4.8,4.5,6.0,5.5,6.6,7.0
136,E Illinois,7.6,7.7,8.0,6.1,6.0,6.4,7.0,4.9,6.5,5.6,4.8,4.8,5.9,5.6,5.3,6.4,5.5,5.6,5.9,6.4,5.6,6.1,7.5,7.1,6.3,8.0
137,Army,7.6,7.2,7.8,6.0,5.5,5.6,5.8,4.9,5.4,6.9,8.6,7.5,8.3,5.4,5.9,5.0,5.9,6.1,4.8,5.4,5.6,6.0,5.4,6.1,7.8,5.0
138,Boston Col,7.6,9.6,9.3,10.1,8.1,6.8,7.1,7.2,6.0,5.7,6.0,6.1,5.0,4.9,4.9,5.6,4.4,5.7,5.7,5.6,5.0,5.1,7.7,7.2,7.2,6.3
139,Northeastrn,7.6,8.1,8.6,9.1,9.7,9.2,8.3,7.1,6.2,4.9,7.0,7.4,7.2,6.8,7.9,7.8,5.4,5.2,5.7,5.5,6.5,6.2,7.6,6.3,4.7,5.0
140,Tulsa,7.6,8.6,11.7,7.2,7.8,7.3,7.4,7.3,6.1,5.6,5.4,5.4,4.2,4.4,4.8,6.3,6.8,5.8,6.8,4.5,4.5,5.5,7.5,6.2,6.8,5.5
141,Central Conn,7.6,8.7,8.9,7.5,6.7,5.9,7.4,6.0,6.6,6.0,5.4,6.1,6.7,7.5,8.1,7.5,6.8,4.9,4.4,5.7,5.0,5.4,6.2,6.9,6.2,5.6
142,Cleveland St,7.6,7.4,8.7,6.4,7.9,7.1,6.6,7.7,7.9,6.8,7.1,8.6,8.3,7.4,8.3,6.8,5.9,7.4,6.0,7.1,6.2,5.5,7.6,7.0,8.4,6.8
143,Delaware St,7.5,7.8,6.3,6.7,6.2,6.7,6.8,8.0,7.7,5.8,5.2,5.2,7.6,8.0,7.4,6.5,5.0,4.9,5.2,5.4,5.5,6.4,6.6,6.4,6.6,6.5
144,Hawaii,7.5,6.6,6.7,5.5,7.0,6.8,6.4,6.7,6.3,6.5,6.1,5.7,4.4,5.5,5.6,5.3,6.2,9.4,7.4,4.9,5.4,4.9,5.4,5.3,3.5,4.6
145,N Iowa,7.5,7.8,6.0,7.1,7.0,5.0,5.1,6.0,5.2,4.2,3.9,4.3,5.7,5.1,5.8,6.1,5.6,5.9,5.8,6.4,4.9,4.6,4.6,6.1,5.8,6.2
146,Loyola Mymt,7.5,7.0,4.9,5.4,5.9,7.8,7.0,8.7,7.6,6.9,5.7,6.3,7.2,6.5,7.2,7.1,7.0,6.0,6.7,7.5,7.1,7.2,5.7,4.7,5.3,5.4
147,LA Tech,7.5,8.4,6.3,6.3,5.6,5.4,5.8,7.0,7.7,7.0,6.4,5.5,6.7,5.5,6.5,8.9,9.1,8.2,7.1,6.5,5.6,5.7,7.1,6.7,6.4,7.5
148,Louisville,7.5,9.4,9.2,6.1,7.7,7.4,8.2,8.6,6.4,7.4,8.0,9.0,7.8,9.3,8.8,10.9,10.0,7.8,7.2,6.7,7.0,4.4,5.1,4.8,6.1,4.5
149,W Carolina,7.5,6.8,8.2,6.6,6.4,6.6,7.6,7.9,7.4,7.8,7.1,9.0,9.2,8.8,7.6,7.3,7.2,7.9,7.7,5.9,7.7,4.3,5.0,4.8,4.8,5.3
150,Centenary,7.4,5.2,5.0,5.9,7.2,7.9,8.6,6.2,6.6,8.0,7.5,8.9,7.3,7.0,,,,,,,,,,,,
151,Kansas St,7.4,6.3,6.9,5.4,5.8,4.9,5.4,6.6,6.0,5.9,7.5,7.0,7.5,6.0,6.1,7.0,6.2,6.1,7.5,7.7,7.9,7.5,8.7,5.4,7.3,8.0
152,Pepperdine,7.4,6.5,9.3,9.0,7.0,6.8,7.0,6.4,6.4,9.3,9.9,6.7,5.0,5.8,4.5,5.7,4.6,6.1,5.8,5.0,4.7,6.7,6.2,6.5,5.6,5.5
153,Florida St,7.4,8.7,5.3,6.0,7.6,9.4,8.8,6.8,8.7,7.9,8.5,8.1,8.3,8.5,7.6,6.2,5.9,5.5,7.1,7.4,6.9,7.2,8.8,7.3,8.5,6.2
154,Texas,7.4,8.2,7.4,7.9,6.2,6.3,6.6,6.0,8.0,7.5,5.8,6.2,7.9,5.8,6.8,6.4,5.7,3.8,5.1,5.8,6.1,6.1,5.5,6.5,7.7,7.9
155,Idaho State,7.4,5.8,5.0,5.5,8.2,8.0,8.0,8.0,5.2,6.1,5.2,5.5,5.7,6.8,7.0,6.9,6.7,6.6,7.2,7.3,5.7,5.0,4.4,4.0,4.6,5.7
156,New Orleans,7.3,7.5,6.7,7.3,6.5,6.0,6.4,6.1,6.4,6.5,7.1,6.1,6.1,,,7.1,6.0,7.0,7.7,7.5,7.0,7.7,7.1,7.7,7.8,6.6
157,Illinois,7.3,8.4,9.3,7.7,7.4,7.1,6.9,7.7,6.2,5.9,4.9,5.9,5.6,5.5,5.1,6.8,6.1,6.3,5.9,5.6,7.3,7.4,4.6,5.7,5.2,6.9
158,NC State,7.3,7.8,9.1,7.8,7.8,7.7,6.7,7.4,7.3,5.3,5.1,5.6,6.5,6.2,6.7,6.5,4.8,3.8,4.5,5.1,7.4,7.1,7.7,8.0,7.0,7.8
159,Indiana,7.3,7.6,7.5,6.7,7.0,4.3,4.7,6.6,6.3,6.4,7.1,6.1,6.8,6.3,6.5,7.1,5.9,5.0,6.8,6.1,6.4,6.5,5.6,5.7,5.6,5.8
160,Oklahoma,7.3,7.2,7.1,8.5,8.8,7.0,8.5,8.8,7.1,6.9,6.5,6.9,5.8,5.6,6.3,6.4,6.8,6.8,6.7,6.9,6.5,6.0,6.1,7.1,7.4,5.7
161,Winthrop,7.3,7.2,7.0,7.2,7.6,7.6,8.3,7.8,9.2,7.3,8.2,6.3,8.5,7.4,6.6,4.6,6.2,6.7,5.2,6.1,6.4,4.0,6.6,7.4,6.3,4.8
162,Auburn,7.3,9.8,7.0,8.2,8.2,7.8,8.7,7.4,8.0,8.3,8.6,9.0,7.8,7.6,6.4,6.9,6.1,6.7,5.4,7.3,7.4,9.3,6.4,6.2,8.4,7.7
163,Rhode Island,7.3,5.9,7.0,8.3,6.2,8.1,6.9,6.1,5.5,5.5,7.0,7.6,8.2,6.6,6.5,5.6,5.0,6.4,5.3,6.5,7.3,7.1,8.4,6.6,7.4,6.4
164,App State,7.2,9.9,9.6,6.0,8.2,9.8,10.4,9.1,7.1,8.2,6.1,6.0,5.4,5.7,5.5,6.4,6.0,4.2,4.1,5.0,5.5,5.1,7.2,7.4,5.4,5.5
165,St Johns,7.2,9.6,10.7,9.8,10.1,9.6,8.0,8.2,7.0,5.6,6.5,7.2,6.7,8.1,8.0,6.7,6.8,7.5,6.3,6.8,8.5,8.9,10.0,9.1,8.8,8.2
166,Detroit,7.2,5.7,6.1,5.7,5.2,6.4,7.1,5.9,4.7,5.7,5.8,6.4,7.2,7.3,7.4,8.0,7.2,7.5,6.7,6.5,6.0,7.7,5.8,6.8,5.8,6.2
167,Alabama,7.2,7.1,6.4,7.1,7.3,6.4,6.5,5.1,6.3,5.7,7.5,7.0,7.8,9.5,7.2,8.0,6.7,6.2,5.8,5.9,6.3,4.6,6.3,8.5,7.1,6.1
168,S Utah,7.2,7.1,12.4,10.0,9.2,7.6,7.6,9.2,6.6,5.3,6.6,5.8,5.6,5.3,5.3,4.9,4.2,4.8,5.5,5.5,4.8,5.2,6.1,6.0,6.1,6.1
169,NC-Wilmgton,7.2,5.4,7.2,6.8,8.4,9.1,7.9,6.9,7.5,5.3,6.2,6.5,5.1,5.5,5.6,5.8,5.9,7.5,6.8,6.4,5.0,4.3,5.8,5.4,7.4,6.7
170,Liberty,7.2,9.1,12.5,10.2,8.4,8.6,8.4,6.5,5.4,6.4,5.6,6.6,6.3,6.6,4.7,5.1,4.4,5.3,5.1,6.3,5.4,6.0,5.7,4.1,5.0,6.1
171,Vermont,7.2,6.7,7.2,6.5,7.5,6.9,7.0,6.8,5.9,5.2,6.0,7.8,6.8,5.0,6.1,6.5,7.1,6.4,5.6,5.6,3.8,5.3,5.8,5.0,5.1,5.5
172,Michigan,7.2,5.2,5.4,4.7,5.3,5.5,7.6,5.6,6.4,5.4,6.2,6.3,7.0,4.8,4.9,6.3,5.2,5.3,5.5,5.8,6.3,6.1,5.5,4.3,4.7,4.6
173,Rider,7.2,7.7,8.5,7.3,8.4,7.3,7.0,7.4,6.3,5.3,7.4,7.2,6.8,6.0,6.0,6.6,6.1,7.1,5.7,6.6,7.5,9.1,6.7,5.1,6.8,5.1
174,Maryland BC,7.2,7.4,6.8,7.5,8.7,7.3,6.9,5.9,7.1,5.3,6.1,5.0,6.0,5.9,5.8,7.1,7.7,6.6,7.0,6.7,7.3,7.7,5.3,5.1,4.7,5.6
175,TN Martin,7.2,7.3,8.3,6.7,9.4,8.5,7.8,7.6,7.8,6.5,6.7,7.6,6.9,6.2,6.0,6.3,7.5,4.8,5.3,6.4,6.2,7.1,4.7,7.1,6.5,7.0
176,Texas State,7.2,7.7,5.5,8.4,9.0,8.9,6.7,6.2,6.0,8.5,8.5,7.2,8.6,7.3,8.0,7.4,5.9,6.8,6.0,6.2,4.9,6.4,6.0,6.6,6.3,6.2
177,Penn State,7.1,6.5,8.0,8.4,5.4,6.0,5.0,5.4,7.1,5.6,5.8,5.0,4.6,4.4,6.8,5.3,4.5,6.1,5.2,6.8,7.3,7.7,7.5,7.9,5.3,4.4
178,American,7.1,8.4,9.3,5.1,6.6,6.4,7.7,6.6,6.6,5.8,4.6,5.5,3.5,4.1,4.7,3.4,6.1,6.2,5.7,7.0,7.2,7.4,8.0,7.3,6.5,7.4
179,Geo Wshgtn,7.1,10.6,8.7,8.0,6.3,6.4,8.6,9.8,9.3,9.1,6.4,5.9,7.9,6.4,6.6,7.8,7.1,5.6,6.1,5.5,5.7,5.2,5.4,6.3,6.9,5.7
180,Bowling Grn,7.1,8.8,6.0,6.9,6.0,7.1,5.3,6.5,6.3,7.1,5.5,6.6,6.8,8.3,7.7,7.3,7.2,6.6,6.0,6.9,5.7,6.8,5.3,7.1,7.2,6.2
181,W Illinois,7.0,5.9,6.3,5.1,5.2,5.2,6.0,7.2,5.6,6.6,6.1,5.6,6.0,4.7,6.0,5.5,5.4,5.0,5.4,4.3,4.2,5.0,4.5,5.1,6.3,5.5
182,Loyola-Chi,7.0,6.3,6.1,5.9,7.3,7.3,7.8,8.3,6.2,4.8,5.5,6.9,5.1,6.0,4.6,5.1,5.4,6.2,5.7,6.6,6.4,6.4,7.8,7.1,6.8,5.6
183,Wright State,7.0,7.5,6.1,6.4,5.7,5.8,4.4,4.6,5.3,5.9,5.0,6.1,5.9,6.2,6.5,7.2,6.7,5.3,5.6,5.4,6.5,6.0,6.2,5.9,5.9,6.0
184,Lamar,7.0,6.6,7.3,4.8,6.2,6.2,8.6,7.9,7.2,5.5,8.1,5.9,6.3,6.8,7.8,4.3,5.3,6.5,6.8,6.9,7.5,7.3,8.3,7.1,6.0,6.1
185,Georgia,7.0,6.3,5.8,6.3,8.8,7.6,8.1,7.4,9.1,8.8,6.6,7.2,6.0,6.4,6.2,5.6,5.1,5.6,4.8,5.4,3.8,5.8,7.1,8.6,5.2,6.3
186,New Mexico,7.0,6.5,6.6,6.5,5.9,5.7,5.4,7.6,7.3,5.6,6.3,6.4,6.6,5.9,6.8,6.3,4.8,5.7,5.6,6.1,6.9,6.7,8.2,5.6,6.0,6.7
187,Villanova,7.0,7.3,7.4,6.8,6.7,7.4,6.0,8.3,7.8,8.0,8.1,7.9,7.8,6.3,5.6,7.6,6.9,7.7,7.1,7.2,6.5,5.4,5.6,5.1,6.0,5.7
188,Boston U,6.9,6.9,6.4,6.8,6.0,5.7,7.9,7.0,6.7,5.4,7.1,6.7,7.3,5.4,5.8,7.4,7.0,5.4,6.0,8.3,7.4,6.1,5.5,5.4,5.5,6.3
189,WI-Milwkee,6.9,6.3,6.2,6.0,8.7,8.9,6.3,8.1,6.8,5.7,5.5,4.8,5.5,5.0,6.2,5.3,5.6,5.4,4.3,4.6,6.1,4.8,5.8,6.1,4.8,6.4
190,Toledo,6.9,8.5,6.5,6.7,7.7,7.3,7.7,9.7,9.7,9.3,9.0,6.6,4.3,5.5,6.7,7.0,6.6,5.2,5.3,3.8,3.6,5.1,5.4,6.1,5.4,6.9
191,Columbia,6.9,9.0,5.5,5.0,4.3,5.2,7.3,6.6,4.9,5.4,4.4,6.6,7.4,6.4,5.5,5.9,5.0,4.6,6.2,6.8,6.5,7.4,5.4,--,5.9,6.3
192,E Tenn St,6.9,6.4,8.0,9.3,8.7,10.8,10.9,7.8,10.3,9.8,8.6,8.3,8.4,6.6,10.2,6.2,7.7,7.7,6.4,8.6,7.3,7.3,7.5,7.1,6.5,5.9
193,Miss State,6.9,6.1,6.1,6.5,8.4,8.6,9.3,6.8,6.2,7.0,5.9,6.9,5.8,5.3,6.0,8.0,7.7,6.3,6.5,7.5,6.5,8.1,5.6,6.2,7.9,8.6
194,S Methodist,6.9,8.1,9.1,6.0,6.1,7.8,7.4,8.6,7.7,5.9,5.9,5.9,5.6,6.2,6.8,6.8,7.6,6.9,6.1,5.7,7.4,5.9,5.8,6.1,6.3,7.1
195,La Salle,6.9,4.9,5.0,5.8,6.5,6.3,5.9,7.6,7.5,6.3,6.8,6.8,6.2,7.4,8.1,7.7,5.6,6.4,6.7,6.4,5.9,7.4,8.0,7.4,5.9,6.7
196,S Illinois,6.8,7.6,7.1,6.6,7.3,7.9,10.1,8.8,8.5,6.4,6.5,6.0,6.3,5.6,7.2,7.9,7.3,6.6,7.3,6.8,7.5,6.6,6.5,6.1,5.5,6.9
197,N Carolina,6.8,5.6,5.8,7.4,5.9,8.4,9.5,9.8,7.8,8.1,8.2,8.4,6.8,6.3,6.8,8.2,7.3,6.6,6.7,6.9,5.7,7.0,5.5,7.0,5.2,5.3
198,TN State,6.8,7.3,7.0,10.7,9.0,8.3,7.3,7.6,7.0,6.0,9.5,6.4,8.0,6.5,7.2,7.2,5.3,5.4,8.1,6.4,7.1,7.0,5.2,7.2,6.6,6.0
199,Nevada,6.8,6.4,5.5,7.3,7.1,6.7,6.4,6.7,5.4,5.3,4.7,6.6,5.1,4.8,5.6,5.3,5.0,5.4,6.5,5.4,6.2,6.2,5.1,5.6,6.3,6.0
200,Idaho,6.8,8.2,5.4,7.0,6.4,5.9,6.5,5.5,5.7,4.8,6.1,6.4,5.8,6.6,4.7,4.0,4.2,4.5,5.0,4.8,4.1,3.8,5.4,5.0,3.5,4.5
201,Arkansas St,6.8,8.7,7.7,5.0,6.7,7.2,6.5,6.5,6.0,5.9,6.2,6.5,4.8,6.0,5.9,8.1,6.7,5.2,4.7,5.1,6.5,5.2,6.7,6.1,7.5,6.1
202,Bradley,6.8,8.6,8.5,5.2,5.8,7.4,7.2,7.4,8.9,8.3,7.8,7.8,6.3,6.2,6.4,9.1,7.1,6.6,4.4,5.9,6.4,5.1,4.7,4.9,6.2,6.7
203,S Alabama,6.8,7.0,8.2,9.2,8.5,8.3,6.9,7.1,8.4,6.7,6.1,4.7,5.6,6.8,4.9,6.8,4.8,4.5,6.7,7.5,5.2,5.7,7.5,6.6,6.6,5.8
204,Marist,6.8,8.6,8.5,8.0,8.1,6.9,6.8,5.9,5.0,5.6,5.1,5.7,5.2,5.0,5.8,6.3,6.5,6.9,4.6,4.6,4.2,5.5,6.8,5.4,5.8,5.9
205,Baylor,6.8,7.4,8.6,8.4,8.8,8.3,7.2,7.4,6.2,5.9,7.4,6.9,6.6,6.9,7.5,6.5,5.1,7.8,7.8,5.2,5.5,6.1,8.1,8.9,8.8,6.6
206,S Car State,6.7,6.0,6.9,8.1,8.9,7.6,8.5,7.4,6.3,6.0,5.9,5.8,6.8,5.7,5.8,6.0,5.4,5.9,4.6,4.9,5.3,4.7,4.6,5.9,6.3,7.2
207,N Illinois,6.7,6.2,8.0,5.8,8.3,7.6,5.3,5.8,5.5,5.4,6.2,7.9,6.6,5.3,5.0,7.0,6.5,7.5,6.9,6.9,6.3,5.3,5.6,5.8,6.3,6.3
208,UMKC,6.7,6.4,7.5,7.3,7.3,6.6,8.3,7.1,7.0,6.4,7.0,6.5,5.5,6.1,6.1,6.0,7.0,7.4,5.8,6.7,5.7,7.2,7.0,7.0,6.3,5.7
209,San Diego,6.7,5.4,6.0,6.0,5.9,5.3,6.1,7.1,7.0,7.0,7.0,5.5,6.5,5.0,6.6,5.9,5.4,6.4,4.4,3.8,5.4,5.6,5.7,6.7,4.8,6.2
210,Notre Dame,6.7,7.4,7.7,6.6,7.9,7.3,5.8,6.7,5.8,8.5,6.2,5.0,5.5,4.6,5.2,5.0,5.8,6.7,5.5,7.1,5.7,5.4,5.9,4.2,5.2,4.7
211,Marshall,6.7,7.1,7.6,6.3,5.9,5.9,5.9,5.4,7.8,6.7,6.3,6.0,5.8,4.5,6.1,6.5,6.2,6.5,6.8,5.9,6.8,9.0,7.9,7.8,6.4,8.8
212,Florida A&M,6.7,9.5,8.6,8.0,8.0,6.9,8.5,7.3,8.3,6.6,6.6,6.9,5.6,7.0,7.5,8.0,7.2,4.9,6.4,6.0,5.6,7.2,7.5,6.5,6.0,6.2
213,St Peters,6.7,8.9,7.1,6.9,8.4,8.1,7.0,8.7,8.0,7.1,7.3,8.1,7.6,7.7,7.6,7.0,6.4,6.3,5.5,7.0,6.6,5.4,7.4,8.0,7.1,6.3
214,Cal Poly,6.6,7.5,4.9,5.9,7.0,7.0,7.8,6.3,5.3,6.6,6.8,6.0,5.5,6.0,5.5,5.8,5.5,5.3,5.4,5.1,4.8,4.7,6.3,6.2,4.5,5.2
215,Marquette,6.6,6.8,5.8,5.0,8.4,5.7,5.7,4.2,7.5,8.6,9.1,7.9,7.9,7.2,8.7,6.5,6.3,7.5,7.8,7.2,6.1,4.9,5.1,5.1,7.8,9.2
216,VCU,6.6,7.5,7.9,6.3,6.0,6.3,6.7,7.0,8.2,7.7,7.9,7.6,8.8,8.2,10.5,11.7,11.2,9.5,8.6,7.5,6.4,8.0,9.0,9.2,9.2,8.9
217,Davidson,6.6,9.1,7.5,6.1,6.0,5.6,5.6,5.1,4.4,7.8,7.7,6.9,4.1,4.8,5.4,5.6,5.2,5.3,4.6,5.1,4.7,5.1,5.5,5.1,4.6,5.3
218,Washington,6.6,6.5,6.8,6.3,5.7,6.5,7.2,8.2,8.3,5.5,6.5,7.1,7.3,6.7,6.7,5.2,5.4,4.9,7.6,6.0,8.1,8.9,7.4,6.1,8.3,6.9
219,TX-Arlington,6.6,8.8,10.8,8.7,8.0,6.1,6.4,5.9,6.9,6.5,6.3,6.8,6.9,6.2,7.9,7.6,4.7,6.6,7.2,7.3,6.7,6.2,5.9,8.0,7.7,5.9
220,Mercer,6.5,7.0,6.7,5.7,5.6,6.3,6.0,9.2,6.0,6.5,6.4,5.6,5.7,7.3,6.8,6.4,5.9,6.5,5.0,4.1,5.0,6.4,6.3,6.8,5.6,5.3
221,Valparaiso,6.5,6.3,7.0,5.8,9.9,8.8,6.6,4.8,6.8,5.1,4.5,7.1,6.9,7.7,5.9,6.5,5.2,5.6,6.5,6.2,7.1,5.9,7.6,5.8,6.2,5.8
222,BYU,6.5,6.6,7.3,6.2,5.2,6.9,7.0,5.8,6.8,5.7,5.9,7.2,8.6,8.1,8.3,8.0,7.0,6.9,6.9,6.6,6.4,6.3,5.9,4.5,4.7,7.1
223,Oregon,6.4,6.1,6.9,6.2,7.3,8.0,5.3,5.3,5.4,6.9,4.6,7.8,6.9,8.0,6.0,8.5,7.7,5.7,7.2,6.5,6.9,7.6,7.8,7.4,6.8,5.6
224,Montana St,6.4,4.3,6.1,6.7,5.8,5.4,7.1,6.9,5.7,5.4,5.0,5.5,5.9,5.4,6.3,7.5,6.3,4.2,4.9,5.8,5.4,5.3,5.1,5.7,5.1,6.5
225,Manhattan,6.4,6.7,9.4,8.4,9.7,9.2,9.3,8.2,8.2,7.8,7.8,7.5,7.7,6.5,7.9,6.7,8.3,8.0,7.7,7.0,6.0,6.9,7.0,7.7,6.9,7.5
226,Georgia St,6.4,8.1,8.4,10.4,6.6,7.6,7.3,6.3,6.3,5.6,6.9,6.9,7.0,6.5,9.3,7.7,7.8,9.0,6.5,6.8,7.1,7.8,7.6,6.7,8.1,5.7
227,Air Force,6.4,7.8,8.3,7.3,8.1,6.0,7.8,8.8,8.0,6.4,6.2,5.1,4.8,6.2,6.3,6.1,5.3,6.3,6.1,5.9,6.4,4.8,5.0,7.1,5.4,5.8
228,Lg Beach St,6.4,7.0,8.8,8.1,7.1,4.6,4.9,5.3,7.3,7.3,5.3,7.1,7.5,5.8,6.8,6.3,5.7,6.5,6.3,5.4,6.7,6.0,5.7,6.2,6.9,6.9
229,Harvard,6.4,7.6,8.4,10.0,9.1,7.5,7.9,8.1,7.4,6.9,7.2,7.1,7.9,5.7,5.8,7.2,7.2,6.8,4.8,6.2,5.3,5.7,6.2,--,7.2,7.3
230,SE Louisiana,6.4,6.9,7.4,6.5,6.2,8.1,6.7,9.2,6.8,6.4,6.1,6.2,6.7,6.1,6.0,4.6,4.3,6.0,6.2,6.8,6.2,6.1,7.5,6.9,7.4,7.0
231,Colorado St,6.4,7.9,5.9,5.2,6.2,5.3,5.9,5.7,6.9,7.1,4.3,5.8,7.0,7.1,5.4,4.4,4.9,5.5,3.7,6.0,5.9,6.3,6.4,5.8,6.3,5.4
232,Furman,6.4,6.2,6.3,6.7,7.6,7.0,7.7,8.2,6.6,6.5,5.8,5.3,4.9,4.9,5.3,5.3,4.6,5.2,6.1,6.7,7.9,8.5,8.1,7.9,8.2,6.2
233,Ohio State,6.4,8.2,6.5,5.2,6.0,5.3,6.6,7.2,6.8,6.8,6.6,5.9,7.1,7.1,7.2,6.7,7.7,7.7,5.5,5.2,6.1,5.9,5.0,4.5,4.5,5.2
234,WI-Grn Bay,6.4,5.9,5.7,4.4,5.5,3.8,5.9,5.6,5.0,5.1,5.8,6.9,5.9,6.1,6.0,5.8,7.3,7.5,9.4,7.1,6.4,7.0,6.3,5.5,5.0,5.1
235,Gonzaga,6.3,8.1,5.7,5.5,5.8,6.6,6.2,5.5,6.8,6.2,7.6,7.3,6.5,7.2,6.8,7.8,6.5,5.8,5.1,6.8,6.3,7.5,7.4,8.1,6.4,6.9
236,Colorado,6.3,8.6,8.6,7.7,6.2,6.1,5.8,6.1,8.5,6.9,6.3,6.1,8.1,6.8,5.8,7.0,5.9,5.4,5.2,5.0,4.4,5.0,5.7,5.2,5.5,7.5
237,Portland St,6.3,5.6,7.1,7.9,6.9,5.1,5.9,7.2,6.0,6.9,6.8,7.6,5.9,6.0,5.0,5.3,5.8,5.9,8.3,9.7,8.5,6.9,8.2,8.2,9.0,6.4
238,Texas Tech,6.3,6.8,6.2,7.1,7.6,8.5,7.9,7.8,5.5,6.8,6.3,5.3,6.8,5.9,5.2,8.2,6.2,5.8,5.9,5.3,7.1,7.4,7.7,7.1,8.0,7.3
239,Bucknell,6.3,8.2,6.6,7.2,7.0,6.1,8.3,7.8,8.6,6.3,6.3,4.8,4.9,4.7,4.4,3.4,4.6,4.0,6.5,7.2,5.5,5.2,7.1,5.8,4.6,5.4
240,St Fran (PA),6.2,8.4,5.8,5.6,6.7,7.7,6.5,6.2,5.1,5.1,5.3,6.1,5.8,5.6,6.5,5.6,5.7,6.6,4.4,6.6,6.5,6.4,6.8,5.8,6.4,4.2
241,Wofford,6.2,8.1,5.7,6.7,6.2,7.2,7.1,8.5,7.8,6.0,5.3,5.8,6.9,6.7,4.9,7.2,6.0,6.4,5.2,5.6,6.2,5.9,5.5,6.2,6.7,5.6
242,S Mississippi,6.2,6.7,6.5,6.1,6.7,6.3,6.7,6.8,5.6,6.3,5.3,4.7,5.0,5.4,5.9,8.7,7.6,6.0,5.3,4.7,6.6,7.5,5.6,5.8,4.6,8.0
243,Chattanooga,6.2,6.5,6.1,6.6,6.9,7.1,7.6,7.0,7.0,5.1,6.3,5.9,5.8,4.8,5.3,6.1,6.2,5.8,7.3,7.4,5.1,3.9,4.6,6.7,7.1,5.8
244,Buffalo,6.2,6.7,7.1,6.5,6.4,6.5,8.0,8.8,7.9,7.6,7.9,6.5,7.4,7.8,5.6,5.4,6.7,7.5,6.6,5.7,6.1,7.2,7.5,7.9,6.8,7.5
245,VA Tech,6.1,6.1,7.4,8.2,6.5,7.0,10.3,9.1,9.1,8.3,7.1,6.5,7.0,6.6,5.5,4.3,3.3,4.4,5.4,4.0,5.8,6.7,6.0,4.8,5.3,5.2
