,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
117,Columbia,0.444,0.556,0.444,0.625,0.5,0.800,0.714,0.667,0.273,0.5,0.667,0.571,0.429,0.364,0.636,1.000,0.455,0.625,0.5,0.583,0.889,0.6,0.875,--,0.5,0.5
118,Rhode Island,0.444,0.625,0.750,0.333,0.333,0.273,0.500,0.714,0.556,0.333,0.546,0.583,0.429,0.125,0.571,0.600,0.727,0.429,0.769,0.6,0.4,0.429,0.286,0.833,0.714,0.6
119,Stetson,0.444,0.667,0.333,0.444,0.286,0.500,0.143,0.444,0.5,0.5,0.500,0.571,0.0,0.7,0.5,0.571,0.455,0.556,0.727,1.0,0.625,0.75,0.438,0.625,0.667,0.556
120,Cal Poly,0.444,0.5,0.625,0.667,0.417,0.417,0.500,1.0,0.667,0.333,0.500,0.667,0.4,0.4,0.6,0.400,0.556,0.75,0.818,0.5,0.375,0.667,0.571,0.600,0.667,0.875
121,Texas State,0.444,0.571,0.778,0.417,0.778,0.571,0.500,0.556,0.8,0.6,0.444,0.556,0.5,0.444,0.6,0.286,0.889,0.75,0.556,0.364,0.6,0.333,0.455,0.333,0.143,0.4
122,Marist,0.444,0.333,0.429,0.444,0.667,0.385,0.727,0.667,0.667,0.143,0.556,0.636,1.0,1.0,0.0,0.546,0.5,0.6,0.778,0.667,0.727,0.7,0.818,0.300,0.556,0.571
123,Boston Col,0.444,1.0,0.571,0.375,0.364,0.625,0.333,0.125,0.385,0.25,0.444,0.3,0.546,0.273,0.333,0.571,0.75,0.625,0.8,0.75,0.444,0.5,0.300,0.750,0.667,0.375
124,Texas,0.444,0.571,0.333,0.0,0.5,0.429,0.200,0.714,0.167,0.357,0.200,0.6,0.6,0.667,0.778,0.625,0.182,0.667,0.4,0.643,0.5,0.615,0.286,0.357,0.375,0.111
125,Richmond,0.455,0.429,0.692,0.3,0.455,0.500,0.625,0.2,0.0,0.429,0.357,0.546,0.214,0.5,0.333,0.400,0.167,0.647,0.714,0.333,0.5,0.667,0.200,0.750,0.417,0.692
126,NC State,0.455,0.6,0.533,0.667,0.4,0.600,0.583,0.714,0.5,0.333,0.333,0.5,0.455,0.0,0.375,0.500,0.455,0.583,0.6,0.333,0.556,0.462,0.375,0.444,0.625,0.286
127,Gonzaga,0.455,0.571,0.250,0.167,0.0,0.400,0.000,0.333,0.231,0.667,0.300,0.5,0.375,0.5,0.667,0.167,0.286,0.667,0.539,0.0,0.4,0.333,0.000,0.000,0.5,0.222
128,Chattanooga,0.5,0.667,0.727,0.75,0.333,0.286,0.250,0.667,0.167,0.5,0.250,0.556,0.2,0.25,0.7,0.286,0.429,0.5,0.0,0.714,0.667,0.5,0.500,0.385,0.364,0.667
129,McNeese St,0.5,0.75,0.500,0.667,0.333,0.600,0.625,0.556,0.125,0.2,0.500,0.818,0.556,0.375,0.4,0.364,0.5,0.444,0.5,1.0,0.6,1.0,0.714,0.667,0.778,0.583
130,TN Martin,0.5,0.667,0.500,0.667,0.429,0.400,0.667,0.667,0.5,0.667,0.615,0.5,0.5,0.4,0.6,0.429,0.857,0.273,0.333,0.143,0.636,0.5,0.250,0.000,0.5,0.444
131,Bowling Grn,0.5,0.5,0.125,0.6,0.273,0.444,0.333,0.3,0.625,0.455,0.500,0.462,0.455,0.6,0.7,0.667,0.692,0.455,0.333,0.4,0.636,0.25,0.250,0.800,0.4,0.6
132,San Diego St,0.5,0.714,0.667,0.5,0.3,0.625,0.429,0.556,0.444,0.25,0.400,0.333,0.417,0.0,0.25,0.667,0.0,0.3,0.5,0.778,0.714,0.333,0.400,0.286,0.5,0.091
133,Harvard,0.5,0.6,0.667,0.5,0.3,0.546,0.600,0.625,0.6,0.429,0.833,0.5,0.429,0.444,0.167,0.400,0.25,0.25,0.5,0.778,0.5,0.364,0.286,--,0.667,0.636
134,Dayton,0.5,0.778,0.273,0.375,0.75,0.100,0.231,0.375,0.556,0.375,0.273,0.083,0.692,0.4,0.556,0.800,0.333,0.231,0.214,0.444,0.6,0.5,0.200,0.546,0.462,0.75
135,Hofstra,0.5,0.444,0.333,0.571,0.444,0.500,0.364,0.429,0.143,0.286,0.600,0.2,0.333,0.3,0.75,0.727,0.556,0.667,0.4,0.462,0.308,0.3,0.400,0.400,0.222,0.222
136,Citadel,0.5,0.25,0.000,0.3,0.4,0.667,0.000,0.4,0.5,0.429,0.750,0.333,0.556,1.0,0.8,0.714,1.0,0.444,0.444,0.333,0.444,0.625,0.571,0.400,0.546,0.571
137,Florida Intl,0.5,0.6,0.333,0.556,0.636,0.800,0.500,0.308,0.556,0.333,1.000,0.429,0.857,0.5,0.667,0.308,0.444,0.182,0.889,1.0,0.5,0.25,0.375,0.833,0.3,0.5
138,Iona,0.5,0.556,0.300,0.7,0.417,0.500,0.667,0.563,0.286,0.8,0.556,0.667,0.375,0.615,0.429,0.625,0.556,0.267,0.8,0.2,0.429,0.571,0.636,0.333,0.4,0.75
139,E Kentucky,0.5,0.4,0.667,0.333,1.0,0.600,0.500,0.167,0.0,0.3,0.333,0.455,0.444,0.5,0.286,0.250,0.333,0.636,0.714,0.556,0.455,0.462,0.000,0.222,0.75,0.278
140,TX El Paso,0.5,0.75,1.000,0.333,0.7,1.000,0.333,0.2,0.429,0.6,0.500,0.571,0.0,0.5,0.556,0.667,0.75,0.462,0.286,0.583,0.556,0.778,0.571,1.000,0.222,0.5
141,Norfolk St,0.5,0.571,0.500,0.556,0.333,0.417,0.583,0.667,0.429,0.167,0.429,0.6,0.5,0.556,0.2,0.222,0.364,0.444,0.8,0.5,0.625,0.3,0.667,0.222,0.333,0.5
142,Loyola-Chi,0.5,0.556,0.333,0.692,0.429,0.667,0.667,0.625,0.167,0.5,0.546,0.143,0.417,0.6,0.8,0.700,0.692,0.1,0.5,1.0,0.333,0.5,0.583,0.750,0.2,0.714
143,Wm & Mary,0.5,0.571,0.400,0.333,0.625,0.444,0.833,0.75,0.833,0.25,0.182,0.667,0.25,0.714,0.75,0.714,0.3,0.455,0.625,0.286,0.4,0.5,0.200,0.200,0.625,0.375
144,Prairie View,0.5,0.333,0.500,0.5,0.5,0.333,0.286,0.625,0.5,0.5,0.667,0.5,0.444,0.714,0.5,0.583,0.636,0.444,0.6,0.833,0.571,0.167,1.000,0.333,0.667,0.667
145,Col Charlestn,0.5,0.0,0.500,0.385,0.667,0.300,0.400,0.5,0.556,0.143,0.500,0.364,0.1,0.429,0.143,0.333,0.667,0.727,0.533,0.167,0.4,0.4,0.667,0.571,0.471,0.182
146,San Francisco,0.5,0.571,0.167,0.546,0.75,0.667,0.000,0.294,0.583,0.6,0.600,0.455,0.444,0.364,0.5,0.667,0.5,0.714,0.375,0.4,0.385,0.546,0.400,0.667,0.539,0.5
147,North Texas,0.5,0.5,0.167,0.667,0.4,0.625,0.500,0.333,0.667,0.467,0.500,0.455,0.154,0.286,0.615,0.500,0.4,0.429,0.429,0.8,0.5,0.444,0.571,0.500,0.3,0.273
148,NC-Asheville,0.5,0.429,0.500,0.5,0.667,0.300,0.250,0.625,0.667,0.8,0.143,0.4,0.444,0.636,0.667,0.667,0.556,0.5,0.818,0.546,0.4,0.8,0.500,0.667,0.636,0.182
149,Cincinnati,0.5,0.5,0.500,0.556,0.4,0.571,0.333,0.6,0.4,0.833,0.462,0.2,0.5,0.333,0.333,0.556,0.273,0.625,0.539,0.333,0.5,0.154,0.364,0.273,0.556,0.5
150,Fla Atlantic,0.5,0.6,1.000,0.429,0.385,0.571,0.909,0.8,0.429,0.4,0.444,0.75,0.429,0.2,0.455,0.571,0.833,0.667,0.714,0.7,0.636,0.692,0.500,0.667,0.875,0.154
151,Weber State,0.5,0.167,0.250,0.625,0.364,0.200,0.500,0.167,0.333,0.375,0.583,0.5,0.375,0.4,0.25,0.455,0.571,0.286,0.429,0.583,0.286,0.857,0.500,0.600,0.667,0.333
152,TN State,0.5,0.6,0.333,0.7,0.5,--,0.750,0.333,0.444,0.455,0.583,0.5,0.75,0.546,0.333,0.600,0.7,0.8,0.429,0.444,0.556,0.625,0.300,0.900,0.5,0.25
153,Wisconsin,0.5,0.571,0.600,0.417,0.5,0.400,0.333,0.0,0.333,0.375,0.375,0.533,0.5,0.444,0.444,0.375,0.25,0.333,0.539,0.286,0.667,0.4,0.250,0.833,0.2,0.381
154,Texas Tech,0.5,0.5,0.750,0.429,0.429,0.600,0.750,0.333,0.5,0.3,0.750,0.5,0.546,0.7,0.333,0.667,0.833,0.5,0.333,0.667,0.333,0.4,0.875,0.600,0.6,0.875
155,VCU,0.5,0.546,0.222,0.546,0.6,0.500,0.222,0.6,0.4,0.5,0.444,0.539,0.778,0.4,0.25,0.400,0.714,0.556,0.625,0.286,0.5,0.375,0.625,0.250,0.333,0.333
156,N Arizona,0.5,0.429,0.500,0.583,0.429,0.600,0.600,0.875,0.333,0.6,0.364,0.75,0.167,0.667,0.75,0.546,0.444,0.333,0.833,0.7,0.75,0.833,0.400,0.500,0.571,0.75
157,Portland St,0.5,0.333,0.556,0.333,0.5,0.800,0.500,0.286,0.625,0.4,0.333,0.3,0.667,0.286,0.286,0.800,0.364,0.5,0.75,0.667,0.385,0.429,0.571,0.600,0.636,0.444
158,Central Mich,0.5,0.375,0.750,0.143,0.6,0.200,0.400,0.4,0.75,0.364,0.300,0.6,0.571,0.625,0.636,0.444,0.5,0.25,0.778,0.6,0.3,0.625,0.714,0.600,0.636,0.5
159,F Dickinson,0.5,0.546,0.667,0.5,0.833,0.500,0.462,0.556,0.444,0.526,0.600,0.2,0.375,0.714,0.5,0.571,0.667,0.636,0.364,0.667,0.556,0.429,0.571,0.429,0.8,0.364
160,Old Dominion,0.5,0.4,0.643,0.778,0.667,0.714,0.500,0.333,0.375,0.333,0.500,0.273,0.143,0.333,0.4,0.909,0.25,0.2,0.583,0.556,0.111,0.286,0.727,0.125,0.625,0.333
161,VA Tech,0.5,0.5,0.556,0.667,0.571,0.750,0.222,0.375,0.833,0.455,0.636,0.533,0.333,0.556,0.647,0.571,0.8,0.667,0.385,0.333,0.286,0.6,0.500,0.400,0.539,0.5
162,Florida St,0.5,0.5,0.400,0.75,0.25,0.667,0.667,0.75,0.444,0.571,0.400,0.25,0.2,0.75,0.308,0.286,0.429,0.455,0.444,0.375,0.5,0.286,0.333,0.333,0.231,0.5
163,Illinois,0.5,0.385,0.625,0.556,0.286,0.429,0.200,0.5,0.5,0.25,0.600,0.5,0.546,0.778,0.5,0.222,0.3,0.2,0.5,0.429,0.571,0.375,0.333,0.300,0.364,0.714
164,Oklahoma,0.5,0.6,0.429,0.375,0.0,0.250,0.333,0.286,0.333,0.667,0.250,0.25,0.286,0.333,0.333,0.556,0.4,0.667,0.357,0.727,0.444,0.429,0.333,0.539,0.615,0.636
165,S Mississippi,0.5,0.556,0.333,0.4,1.0,0.500,0.286,0.5,0.7,0.5,0.667,0.625,0.667,0.6,0.214,0.200,0.4,0.429,0.714,0.8,0.333,0.5,0.750,0.600,0.5,0.333
166,Ark Pine Bl,0.5,1.0,0.400,0.667,0.6,0.400,1.000,0.556,0.667,0.571,0.667,0.4,0.417,0.8,0.4,0.167,0.444,0.375,0.3,0.75,0.375,0.571,0.571,0.750,0.6,0.9
167,Winthrop,0.5,0.4,0.500,0.625,0.6,0.286,0.455,0.0,0.429,0.167,0.857,0.417,0.364,0.714,0.636,0.400,0.286,0.6,0.286,0.4,0.8,0.4,0.500,0.200,0.182,0.5
168,SE Louisiana,0.5,1.0,0.400,0.8,0.546,0.375,0.500,0.444,0.5,0.375,0.500,0.75,0.429,0.714,0.546,0.333,0.556,0.875,0.556,0.6,0.222,0.7,0.333,0.556,0.231,0.333
169,Canisius,0.5,0.3,0.500,0.25,0.7,0.900,0.571,0.546,0.875,0.636,0.600,0.6,0.4,0.429,0.8,0.636,0.4,0.546,0.625,0.571,0.75,0.214,0.600,0.500,0.4,0.769
170,Kent State,0.5,0.222,0.600,0.625,0.3,0.273,0.400,0.5,0.5,0.444,0.286,0.4,0.333,0.286,0.417,0.462,0.462,0.4,0.333,0.438,0.3,0.091,0.500,0.500,0.4,0.333
171,TX-San Ant,0.5,0.429,0.455,0.4,0.8,0.000,0.273,0.556,0.714,0.6,0.200,0.5,0.222,0.429,0.583,0.714,1.0,0.625,0.4,0.444,0.5,0.444,0.714,0.000,0.714,0.5
172,W Michigan,0.5,0.667,0.400,0.6,0.455,0.333,0.000,0.714,0.3,0.615,0.444,0.778,0.556,0.385,0.8,0.357,0.222,0.333,0.778,0.429,0.556,0.778,0.364,0.667,0.6,1.0
173,Troy,0.5,0.571,0.455,0.5,0.5,0.125,0.364,0.571,0.75,0.5,0.833,0.5,0.417,0.75,0.429,0.600,0.625,0.625,0.7,0.615,0.7,0.333,0.778,0.571,0.455,0.5
174,BYU,0.5,0.75,0.500,0.286,0.625,0.500,0.546,0.857,0.25,0.4,0.429,0.6,0.5,0.0,0.25,0.375,0.429,0.546,0.636,0.667,0.4,0.5,0.500,0.500,0.571,0.556
175,Arizona St,0.5,0.636,0.500,0.857,0.667,0.500,0.667,0.636,0.571,0.786,0.375,0.429,0.429,0.444,0.5,0.571,0.375,0.615,0.667,0.333,0.6,0.4,0.250,0.333,0.462,0.357
176,Wagner,0.5,1.0,0.750,0.5,0.429,0.200,0.500,0.375,0.5,0.625,0.100,0.375,0.727,0.412,0.333,0.500,0.714,0.5,0.286,0.467,0.2,0.429,0.667,0.143,0.2,0.444
177,W Virginia,0.5,0.5,0.333,0.333,0.5,0.571,0.333,0.167,0.429,0.333,0.667,0.571,0.3,0.546,0.6,0.583,0.5,0.286,0.2,0.6,0.429,0.429,0.333,0.643,0.571,0.625
178,Maryland,0.5,0.0,0.500,0.833,0.4,0.500,0.333,0.667,0.286,0.625,0.455,0.5,0.5,0.667,0.4,0.500,0.7,0.1,0.4,0.25,0.727,0.444,0.286,0.667,0.778,0.75
179,Drake,0.5,0.571,0.583,0.667,0.375,0.714,0.333,0.444,0.75,0.462,0.400,0.6,0.667,0.5,0.333,0.375,0.375,0.667,0.875,0.625,0.462,0.429,0.308,0.000,0.462,0.444
180,Siena,0.539,0.2,0.364,0.4,0.778,0.444,0.444,0.6,0.714,0.556,0.286,0.286,0.333,0.5,0.444,0.500,0.385,0.375,0.571,0.636,0.643,0.462,0.400,0.500,0.333,0.667
181,Liberty,0.556,1.0,0.571,0.556,0.667,0.385,0.600,0.364,0.6,0.75,0.625,0.546,0.625,0.4,0.4,0.615,0.7,1.0,0.333,0.444,0.625,0.333,0.400,0.333,0.667,0.833
182,Oregon,0.556,0.5,0.250,0.8,0.5,0.250,0.333,0.375,0.818,0.308,0.500,0.5,0.2,0.4,0.455,0.300,0.625,0.0,0.429,0.333,0.444,0.75,0.300,0.167,0.5,0.556
183,Seton Hall,0.556,0.571,0.200,0.2,0.875,0.500,0.556,0.444,0.444,0.625,0.455,0.364,0.286,0.75,0.375,0.400,0.667,0.375,0.286,0.417,0.6,0.471,0.625,1.000,0.357,0.583
184,LA Lafayette,0.556,0.5,0.500,0.333,0.333,0.556,0.625,0.2,0.6,0.667,0.250,0.615,0.636,0.462,0.462,0.727,0.364,0.556,1.0,0.5,0.333,0.273,0.500,0.200,0.556,0.375
185,N Illinois,0.556,0.875,0.667,0.714,0.455,0.625,0.667,0.667,0.462,0.818,0.500,0.714,0.571,0.667,0.571,0.875,0.615,0.5,0.375,0.583,0.4,0.692,0.400,0.667,0.571,0.5
186,James Mad,0.556,0.714,0.182,0.429,0.833,0.556,0.700,0.833,0.75,0.5,0.667,0.75,0.667,0.546,0.444,0.429,0.462,0.25,0.5,0.727,0.692,0.455,0.571,0.500,0.308,0.625
187,GA Tech,0.556,0.222,0.625,0.286,0.5,0.800,0.400,0.455,0.714,0.75,0.583,0.643,0.357,1.0,0.667,0.714,0.4,0.786,0.429,0.571,0.556,0.333,0.625,0.375,0.636,0.429
188,Manhattan,0.556,1.0,0.600,0.857,0.5,0.500,0.375,0.833,0.182,0.429,0.500,0.539,1.0,0.4,0.556,0.583,0.417,0.5,0.6,0.556,0.5,0.4,0.500,0.778,0.143,0.333
189,Memphis,0.556,0.5,0.455,0.429,0.571,0.500,0.400,0.714,0.667,0.0,0.250,0.333,0.5,0.133,0.556,0.167,0.333,0.5,0.5,0.571,0.167,0.571,0.417,0.625,0.75,0.5
190,Jacksonville,0.556,0.25,0.700,0.286,0.333,0.571,0.111,0.3,1.0,0.375,0.333,0.625,0.75,0.455,0.6,0.462,0.5,0.714,0.417,0.462,0.333,0.75,0.636,0.556,0.286,0.8
191,Miss State,0.563,0.429,0.600,0.556,0.25,0.500,0.333,0.5,0.333,0.875,0.667,0.6,0.636,0.444,0.333,0.600,0.2,0.625,0.889,0.667,0.25,0.667,0.400,0.556,0.6,0.6
192,Marshall,0.571,0.833,0.429,0.429,0.5,0.778,0.667,0.625,0.364,0.429,0.400,0.462,0.5,0.444,0.308,0.546,0.7,0.8,0.5,0.375,0.5,0.167,0.429,0.750,0.667,0.833
193,NW State,0.571,0.4,0.429,0.111,0.667,0.800,0.714,0.143,0.364,0.778,0.300,0.333,0.4,0.429,0.5,0.250,0.714,0.0,1.0,0.375,1.0,0.25,0.571,0.000,0.833,0.273
194,Alcorn State,0.571,0.167,0.500,0.333,0.4,0.429,0.167,0.444,0.625,0.455,0.500,0.667,0.5,0.75,0.667,0.500,0.571,0.875,0.333,0.6,0.5,0.5,0.200,0.750,0.333,0.333
195,Navy,0.571,0.25,0.000,0.6,0.714,0.857,0.750,0.667,0.75,0.2,0.667,0.375,0.25,0.556,1.0,0.833,0.667,0.444,0.6,0.556,0.286,0.167,0.273,0.000,0.444,0.75
196,U Penn,0.571,0.429,0.333,0.833,0.444,0.400,0.714,1.0,0.5,0.167,0.333,0.6,0.714,0.571,0.273,0.546,0.714,0.714,0.667,0.571,0.222,0.429,0.429,--,0.286,0.6
197,Oral Roberts,0.571,0.4,0.667,0.429,0.75,0.667,0.429,0.4,0.833,0.556,0.500,0.667,0.571,0.636,0.222,0.700,0.625,0.25,0.5,1.0,0.833,0.4,0.667,0.462,0.667,0.0
198,Akron,0.571,0.25,0.444,0.2,0.6,0.500,0.500,0.5,0.333,0.667,0.462,0.7,0.333,0.286,0.583,0.333,0.4,0.615,0.429,0.308,0.333,0.727,0.286,0.400,0.455,0.333
199,Wright State,0.571,0.75,0.500,0.143,0.375,0.546,0.286,0.6,0.429,0.25,0.316,0.5,0.539,0.364,0.556,0.250,0.6,0.778,0.3,0.308,0.364,0.6,0.400,1.000,0.546,0.667
200,Charlotte,0.571,0.357,0.500,0.429,0.5,0.667,0.375,0.375,0.5,0.667,0.533,0.7,0.375,0.583,0.5,0.286,0.462,0.688,0.9,0.5,0.667,0.667,0.444,0.444,0.3,0.563
201,Coppin State,0.571,0.5,0.400,0.714,0.9,0.500,0.364,0.5,0.546,0.429,0.467,0.429,0.8,0.5,0.444,0.571,0.625,0.667,0.778,0.6,0.6,0.5,0.546,0.500,0.583,0.4
202,Samford,0.571,0.8,0.667,0.4,0.444,0.500,0.500,0.5,0.571,0.364,0.333,0.4,0.7,0.333,0.583,0.643,0.6,0.625,0.833,0.357,1.0,0.5,0.500,0.600,0.286,0.556
203,NE Illinois,0.571,,,,,,,,,,,,,,,,,,,,,,,,,
204,Michigan St,0.571,0.143,0.667,0.5,0.546,0.636,0.667,1.0,0.375,0.667,0.286,0.167,0.364,0.357,0.5,0.385,0.4,0.5,0.5,0.556,0.111,0.625,0.571,0.333,0.417,0.333
205,Sam Hous St,0.583,0.4,0.182,0.546,0.6,0.000,0.571,0.667,0.154,0.4,0.400,0.546,0.375,0.625,0.625,0.615,0.182,0.8,0.727,0.429,0.333,0.5,0.429,0.400,0.5,0.25
206,Tulsa,0.583,0.286,0.833,0.4,0.4,0.625,0.600,0.8,0.5,0.556,0.286,0.571,0.25,0.5,0.643,0.286,0.333,0.25,0.667,0.571,0.444,0.4,0.333,0.625,0.833,0.875
207,N Mex State,0.583,0.167,0.364,0.75,0.667,0.400,0.250,0.625,0.417,0.385,0.571,0.556,0.111,0.667,0.571,0.400,0.625,0.5,0.667,0.25,0.25,0.273,0.250,1.000,0.444,1.0
208,Drexel,0.583,0.25,0.546,0.286,0.4,0.500,0.375,0.727,0.636,0.25,0.500,0.667,0.5,0.182,0.375,0.667,0.615,0.4,0.625,0.75,0.438,0.6,0.500,0.571,0.667,0.7
209,St Marys,0.6,0.455,0.333,1.0,0.667,0.667,0.800,0.222,0.455,0.833,0.000,0.333,0.4,0.6,0.25,0.333,0.667,0.429,0.286,0.0,0.286,1.0,0.429,0.333,0.143,0.625
210,Buffalo,0.6,0.5,0.200,0.625,0.6,0.750,0.800,0.417,0.429,0.5,0.800,0.333,0.4,0.6,0.4,0.692,0.625,0.444,0.429,0.778,0.375,0.333,0.357,0.800,0.714,0.2
211,Colgate,0.6,0.5,0.778,0.667,0.5,0.571,0.455,0.571,0.25,0.556,0.546,0.546,0.333,0.667,0.167,0.000,0.8,0.818,0.778,0.546,0.417,0.25,0.556,1.000,0.857,0.556
212,Rutgers,0.6,0.625,0.750,0.778,0.375,0.600,0.357,0.556,0.571,0.5,0.625,0.546,0.2,0.7,0.7,0.300,0.546,0.3,0.667,0.286,0.714,0.4,0.444,0.286,0.5,0.5
213,Virginia,0.6,0.8,0.444,0.6,0.429,0.286,0.167,0.25,0.444,0.4,0.500,0.5,0.833,0.5,0.539,0.667,0.444,0.333,0.6,0.5,0.167,0.167,0.154,0.600,0.4,0.333
214,Bradley,0.6,0.417,0.667,0.333,0.546,0.917,0.500,0.2,0.5,0.429,0.546,0.444,0.455,0.5,0.75,0.375,0.857,0.625,0.429,0.8,0.375,0.417,0.429,0.625,0.667,0.333
215,Montana St,0.6,0.429,0.600,0.444,0.556,0.600,0.500,0.667,0.455,0.4,0.333,0.125,0.6,0.6,0.333,0.364,0.5,0.6,0.375,0.539,0.6,0.6,0.333,0.444,0.286,0.3
216,Oregon St,0.6,0.5,0.600,0.833,0.571,0.625,0.667,0.455,0.444,0.75,1.000,0.385,0.556,0.625,0.546,0.778,0.6,0.4,0.0,0.857,0.539,0.571,0.429,0.429,1.0,0.444
217,Iowa,0.6,0.333,0.286,0.333,0.5,0.417,0.429,0.5,0.273,0.833,0.667,0.6,0.4,0.778,0.429,0.778,0.778,0.571,0.667,0.5,1.0,0.375,0.500,0.500,0.667,0.625
218,W Carolina,0.6,0.333,0.375,0.857,0.714,0.667,0.556,0.429,1.0,0.5,0.625,0.286,0.625,0.333,0.539,0.546,0.4,0.375,0.556,0.429,0.0,1.0,0.500,0.375,0.25,0.286
219,Lamar,0.6,0.333,0.556,0.2,0.3,0.500,0.667,0.5,0.625,0.444,0.500,0.6,0.4,0.727,0.75,0.400,0.833,0.5,0.875,0.5,0.546,0.286,0.800,0.571,1.0,0.625
220,Creighton,0.6,0.4,0.417,0.75,0.4,0.143,0.375,0.4,0.308,0.444,0.222,0.444,0.4,0.667,0.111,0.500,0.2,0.769,0.875,0.4,0.571,0.667,0.500,0.364,0.2,0.7
221,UC Irvine,0.6,1.0,0.400,0.177,0.5,0.143,0.462,0.5,0.667,0.546,0.500,0.556,0.5,0.714,0.6,0.500,0.5,0.667,0.222,0.286,0.571,0.0,0.714,0.571,0.333,0.5
222,Nevada,0.6,0.6,0.667,0.778,0.667,0.800,0.667,0.444,0.25,0.286,0.667,0.5,0.444,0.7,0.273,0.375,0.462,0.7,0.313,0.333,0.5,0.333,0.500,0.625,0.667,0.286
223,TX-Pan Am,0.6,1.0,0.600,0.875,0.333,0.714,0.000,0.6,0.857,0.4,0.800,0.571,0.778,0.833,0.714,0.375,0.5,0.5,0.0,1.0,0.429,0.385,0.600,0.600,0.5,0.375
224,Furman,0.6,0.429,0.778,0.667,0.444,0.429,0.444,0.25,0.333,0.455,0.667,0.75,0.6,0.429,0.333,0.600,0.5,0.6,0.583,0.444,0.5,0.5,0.143,0.714,0.546,0.4
225,Georgetown,0.6,0.546,0.333,0.6,0.667,0.583,0.600,0.444,0.222,0.333,0.143,0.857,0.75,0.286,0.5,0.500,0.5,0.455,0.727,0.546,0.6,0.75,0.625,0.400,0.833,0.8
226,W Kentucky,0.615,0.5,0.667,0.5,0.25,0.571,0.667,0.429,0.3,0.583,0.444,0.364,0.539,0.5,0.357,0.455,0.231,0.546,0.571,0.375,0.636,0.5,0.462,0.308,0.75,0.455
227,LSU,0.625,0.556,0.364,0.429,0.462,0.500,0.200,0.375,0.429,0.75,0.778,0.0,0.625,0.4,0.571,0.333,0.5,0.5,0.286,0.667,0.5,0.286,0.417,0.571,0.6,0.4
228,DePaul,0.625,0.444,0.556,0.5,0.5,0.571,0.222,0.546,0.5,0.4,0.556,0.429,0.778,0.8,0.429,0.667,0.375,0.286,0.4,0.5,0.875,0.444,0.455,0.500,0.539,0.667
229,E Carolina,0.625,0.546,0.500,0.625,0.375,0.400,0.714,0.6,0.625,0.75,0.750,0.167,0.5,0.5,0.778,0.300,0.625,0.429,0.571,0.571,0.333,0.444,0.556,1.000,0.364,0.556
230,N Hampshire,0.625,0.667,0.750,0.833,0.625,0.800,0.636,0.8,0.556,0.4,0.900,0.615,0.714,0.222,0.429,0.750,0.667,0.5,0.4,0.556,0.6,0.6,0.500,0.429,0.625,0.5
231,Holy Cross,0.636,0.6,1.000,0.5,0.8,0.375,0.833,0.444,0.833,0.2,0.375,0.429,0.909,0.833,0.286,0.500,0.273,0.5,0.4,0.667,0.455,0.385,0.600,0.667,0.143,0.75
232,NC-Grnsboro,0.636,0.833,0.143,0.308,0.375,0.857,0.750,0.2,0.571,0.546,0.625,0.75,0.714,0.75,0.25,0.800,0.444,0.667,0.4,0.286,0.4,0.0,0.375,0.500,0.438,0.714
233,Alabama,0.636,0.4,0.500,0.5,0.2,0.857,0.385,0.286,0.25,0.333,0.556,0.444,0.5,0.556,0.833,0.412,0.625,0.5,0.333,0.6,0.462,0.546,0.625,0.300,0.417,0.0
234,Georgia,0.643,0.4,0.500,0.357,0.546,0.300,0.500,0.4,0.375,0.5,0.429,0.4,0.636,0.2,0.429,1.000,0.333,0.364,0.5,0.364,0.455,1.0,0.500,0.286,0.833,0.5
235,St Peters,0.667,0.429,0.800,0.4,0.5,0.429,0.333,0.5,0.167,0.889,0.900,0.444,0.444,0.333,0.667,0.333,0.417,0.875,0.6,0.5,0.583,0.615,0.385,0.583,0.5,0.429
236,Niagara,0.667,0.444,0.286,0.333,0.417,0.500,0.462,0.364,0.75,0.2,0.417,0.4,0.667,0.5,0.364,0.357,0.667,0.546,0.539,0.625,0.2,0.429,0.417,0.500,0.75,0.455
237,Boise State,0.667,0.429,0.700,0.429,0.333,0.364,0.333,0.125,0.583,0.583,0.444,0.3,0.75,0.455,0.571,0.571,0.615,0.444,0.546,0.3,0.364,0.889,0.200,0.444,0.273,0.375
238,Mt St Marys,0.667,0.467,0.200,0.546,0.667,0.222,0.571,0.714,0.5,0.6,0.625,0.667,0.625,0.889,0.778,0.429,0.4,0.625,0.7,0.333,0.455,0.333,0.500,0.800,0.5,0.375
239,Alabama St,0.667,0.6,0.444,0.667,0.333,0.500,0.333,0.385,0.546,0.546,0.500,0.556,0.636,0.667,0.5,0.625,0.333,0.25,0.6,0.571,0.571,0.429,0.750,0.750,0.75,0.667
240,Florida,0.667,0.8,0.375,0.714,0.778,0.417,0.500,0.5,0.455,0.4,0.571,0.6,0.455,0.4,0.714,1.000,0.125,0.539,0.546,0.556,0.778,0.636,0.833,0.429,0.333,0.857
241,Chicago St,0.667,0.25,0.600,0.6,1.0,0.700,0.286,0.5,0.375,0.5,0.500,0.667,0.833,0.833,0.667,0.900,0.4,0.6,1.0,1.0,1.0,1.0,--,--,0.4,0.667
